Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
1999,12.1,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
1999,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
1999,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2001,24.5,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ia
2001,9.8,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ib
2001,9.4,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",II
2001,6.4,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",III
2001,1.5,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",IV
2000,16800,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2000,1900,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2000,18700,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2000,2000,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2000,1300,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2000,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2000,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2000,99.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2000,0.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2000,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2000,0.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2000,2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2000,3.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2000,9.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2000,22.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2000,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2000,6.3,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2000,12.2,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2000,1.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2000,0.6,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2000,0.4,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2000,0.6,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2000,0.5,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2000,1,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2000,0.1,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2000,0.4,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2000,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2000,0.9,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2000,0.02,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2000,0.7,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2000,0.7,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2000,5.5,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2000,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2000,0.1,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2000,0.04,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2000,0.1,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2000,0.4,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2000,0.8,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2000,3.2,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2000,455,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2000,25.9,Percent,group B Streptococcus,Serotypes,Overall,Ia
2000,7.3,Percent,group B Streptococcus,Serotypes,Overall,Ib
2000,10.8,Percent,group B Streptococcus,Serotypes,Overall,II
2000,21.8,Percent,group B Streptococcus,Serotypes,Overall,III
2000,0.7,Percent,group B Streptococcus,Serotypes,Overall,IV
2000,25.5,Percent,group B Streptococcus,Serotypes,Overall,V
2000,0,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2000,8.1,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2000,76,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2000,32.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2000,7.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2000,10.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2000,30.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2000,15.8,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2000,2.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2000,62,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2000,25.8,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2000,8.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2000,48.4,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2000,17.7,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2000,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2000,167,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2000,27.5,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2000,8.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2000,13.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2000,13.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2000,1.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2000,25.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2000,0,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2000,10.2,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2001,37.4,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",V
2001,0,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old","VI, VII, VIII or IX"
2001,10.9,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
2002,284,Counts,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Number of isolates
2002,14.4,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ia
2002,7.7,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ib
2002,10.6,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",II
2002,10.2,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",III
2002,3.9,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",IV
2000,82.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2000,8.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2000,6.7,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2000,64.3,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2000,1.4,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2000,29.4,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2000,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2000,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2000,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2000,17.5,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2000,22.5,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2002,40.5,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",V
2002,0,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old","VI, VII, VIII or IX"
2002,12.7,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
2003,444,Counts,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Number of isolates
2003,21.6,Percent,group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Ia
2001,17575,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2001,2000,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2001,19575,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2001,1750,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2001,1275,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2001,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2001,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2001,85.4,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2001,0.7,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2001,0.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2001,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2001,1.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2001,4.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2001,9.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2001,23.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2001,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2001,6.2,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2001,10.9,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2001,3,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2001,0.5,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2001,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2001,0.5,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2001,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2001,0.9,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2001,0.4,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2001,0.3,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2001,0.2,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2001,0.8,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2001,0.2,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2001,0.7,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2001,0.7,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2001,5.2,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2001,0.2,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2001,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2001,0.02,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2001,0.1,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2001,0.2,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2001,0.8,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2001,3.6,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2001,755,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2001,26.1,Percent,group B Streptococcus,Serotypes,Overall,Ia
2001,9,Percent,group B Streptococcus,Serotypes,Overall,Ib
2001,10.5,Percent,group B Streptococcus,Serotypes,Overall,II
2001,16,Percent,group B Streptococcus,Serotypes,Overall,III
2001,1.7,Percent,group B Streptococcus,Serotypes,Overall,IV
2001,28.3,Percent,group B Streptococcus,Serotypes,Overall,V
2001,0,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2001,8.3,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2001,84,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2001,27.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2001,7.1,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2001,16.7,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2001,31,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2001,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2001,15.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2001,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2001,2.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2001,56,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2001,35.7,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2001,5.4,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2001,3.6,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2001,48.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2001,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
